Word, Value
no,0.0057120019622716465
th,0.005718922422920337
tm,0.005744499589338438
aa,0.006278819794629266
aah,0.00580405479064251
aalii,0.00571221599713707
aardvark,0.005711074477854811
aardvarks,0.00571255488567399
aardwolf,0.0060039455187092155
ab,0.00588624417896511
aba,0.005705259864010808
abaca,0.0057077034287243925
abacas,0.00576144401618446
abacist,0.005714374182030089
aback,0.005761925594631663
abacus,0.005726520660642869
abacuses,0.005760070625797993
abaft,0.006000949030593288
abalone,0.0057250759253012614
abalones,0.005717299325190876
abamp,0.005790481412926907
abandon,0.007654386202228132
abandoned,0.006532290584006973
abandonedly,0.005715979443520765
abandoning,0.00677959003476497
abandonment,0.005863378120842372
abandons,0.00670617607592473
abas,0.0057133396801805425
abase,0.005711466875108088
abased,0.006093305075023501
abasement,0.005882730439924409
abases,0.008054667073047531
abash,0.005709201672782356
abashed,0.006517004927367982
abashedly,0.005729998727206
abashes,0.005933777755327899
abashing,0.006098406239316093
abashment,0.005581601220512417
abasing,0.005718066283458644
abate,0.005731193755204615
abated,0.005728232939566257
abatement,0.007135530015964147
abates,0.006113549206044801
abating,0.005726716859269508
abatis,0.005714980614148789
abattoir,0.005721437332589062
abattoirs,0.005712893774210911
abaxial,0.0057120019622716465
abb,0.00571255488567399
abba,0.0057016034350598245
abbacies,0.00628996744387007
abbacy,0.00747154691844016
abbatial,0.005737044041526188
abbe,0.005767240793789679
abbes,0.005786896328931064
abbess,0.034576137481157794
abbesses,0.005742484094355701
abbey,0.005725165106495188
abbeys,0.007120565411623292
abbot,0.006585282049438058
abbots,0.005716354004535256
abbr,0.005752329698165179
abbrev,0.005629402340456984
abbreviate,0.005715497865073562
abbreviated,0.005717085290325453
abbreviates,0.00571376774991139
abbreviating,0.005715194649014213
abbreviation,0.006089612973594946
abbreviations,0.005722043764707763
abbreviator,0.005709433543886565
abbrevs,0.005730747849234982
abdicate,0.005756093144548874
abdicated,0.006774578051666304
abdicates,0.007995236725414957
abdicating,0.005717424178862373
abdication,0.006307785846416571
abdications,0.006084030230855152
abdicator,0.005610388909911869
abdicators,0.0057120019622716465
abdomen,0.005719261311457258
abdomens,0.005716692893072177
abdominal,0.005717620377489011
abdominally,0.005711199331526308
abdominous,0.005642672502113238
abduce,0.005655140033024153
abduced,0.005723845224825076
abducent,0.005804411515418216
abducing,0.005729606329952724
abduct,0.005837854463140627
abducted,0.005868907354865812
abducting,0.005780011540759944
abduction,0.005816343959165572
abductions,0.005726806040463434
abductor,0.005751865955956762
abductors,0.005843062644865931
abducts,0.006128852698922577
abeam,0.00752887258989607
abecedarian,0.00571531950268571
abecedarians,0.00570600898603979
abecedarium,0.005713357516419328
abecedary,0.0057135893875235365
abed,0.005758055130815256
abele,0.005725396977599396
abeles,0.005715925934804409
abelmosk,0.0057120019622716465
aberrance,0.00569949875888316
aberrancies,0.0044177331310561166
aberrancy,0.00643811524322066
aberrant,0.005708345533320663
aberration,0.005888295346425418
aberrational,0.005649164893031082
aberrations,0.006098655946659087
abessive,0.0057114133663917314
abet,0.005802289003002767
abetment,0.005715747572416556
abetments,0.005716122133431047
abets,0.005721508677544204
abetted,0.00572905340655038
abetter,0.005734689658006531
abetters,0.00573650895436263
abetting,0.005718975931636693
abettor,0.0057136785687174636
abettors,0.006009349899061158
abeyance,0.007667014259288114
